robot1
td(ms),wD,wI,id,x,y,z,id,x,y,z
5840,7.035311,8.768378,1,0.199182,0.140782,0.761049,900,-9999.000000,-9999.000000,-9999.000000
5880,7.035311,8.768378,1,0.184995,0.137383,0.739761,900,-9999.000000,-9999.000000,-9999.000000
5920,6.896930,8.534232,1,0.172479,0.134652,0.732644,900,-9999.000000,-9999.000000,-9999.000000
5960,6.896930,8.534232,1,0.166052,0.136926,0.743366,900,-9999.000000,-9999.000000,-9999.000000
6000,7.597663,7.826130,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
6040,7.597663,7.826130,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
6080,9.219431,7.826130,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
6120,9.219431,7.826130,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
6160,9.219431,7.826130,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
6200,9.783608,5.229324,3,-0.440335,0.123304,0.401985,900,-9999.000000,-9999.000000,-9999.000000
6240,9.783608,5.229324,3,-0.420131,0.119435,0.396705,900,-9999.000000,-9999.000000,-9999.000000
6280,0.000000,0.000000,3,-0.405964,0.117575,0.391612,900,-9999.000000,-9999.000000,-9999.000000
6320,6.537445,5.935503,3,-0.402344,0.119038,0.389030,1,0.355994,0.128887,0.542603
6360,6.537445,5.935503,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
6400,6.537445,5.935503,1,0.368684,0.131118,0.528674,3,-0.396868,0.116987,0.375397
6440,6.537445,5.935503,1,0.375046,0.133690,0.533553,3,-0.396230,0.117895,0.367583
6480,6.537445,5.935503,1,0.372790,0.130259,0.528812,900,-9999.000000,-9999.000000,-9999.000000
6520,6.537445,5.935503,1,0.373500,0.131683,0.529576,900,-9999.000000,-9999.000000,-9999.000000
6560,6.537445,5.935503,1,0.377062,0.133845,0.530460,900,-9999.000000,-9999.000000,-9999.000000
6600,0.000000,0.000000,1,0.371816,0.135055,0.523351,3,-0.399708,0.120091,0.367479
6640,0.000000,0.000000,1,0.374654,0.134843,0.527436,3,-0.397572,0.118963,0.366734
6680,0.000000,0.000000,3,-0.392164,0.117018,0.361909,1,0.370775,0.132692,0.522309
6720,-1.755234,-1.702935,1,0.379158,0.133948,0.533418,900,-9999.000000,-9999.000000,-9999.000000
6760,-1.755234,-1.702935,1,0.372470,0.129337,0.529574,3,-0.397096,0.115041,0.366700
6800,-1.755234,-1.702935,1,0.369097,0.130646,0.529997,3,-0.399166,0.115587,0.372556
6840,-1.755234,-1.702935,3,-0.403817,0.114306,0.379212,1,0.362567,0.125989,0.533746
6880,-4.411413,-4.219097,3,-0.401073,0.112578,0.379344,1,0.361961,0.127255,0.546157
6920,-4.411413,-4.219097,3,-0.410045,0.116958,0.390727,1,0.359594,0.128380,0.558045
6960,-4.411413,-4.219097,1,0.350411,0.123947,0.573900,3,-0.415799,0.116287,0.410115
7000,-9.364469,-8.860295,3,-0.413008,0.116734,0.412912,1,0.352188,0.125438,0.592288
7040,-9.364469,-8.860295,1,0.339211,0.125578,0.590640,3,-0.419475,0.123203,0.425079
7080,-10.259091,-10.268317,3,-0.423090,0.123747,0.437578,1,0.339277,0.126323,0.609292
7120,-10.259091,-10.268317,1,0.344363,0.126130,0.631216,3,-0.416531,0.123411,0.442389
7160,-10.259091,-10.268317,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
7200,-11.400356,-11.967604,1,0.358270,0.129582,0.684887,3,-0.415892,0.125075,0.486216
7240,-11.400356,-11.967604,1,0.362440,0.134393,0.699509,3,-0.420530,0.129143,0.509155
7280,-12.190387,-12.358069,1,0.343767,0.128270,0.675389,3,-0.417469,0.128157,0.523897
7320,-12.190387,-12.358069,1,0.348941,0.128473,0.699972,3,-0.417745,0.126270,0.535879
7360,-11.832536,-11.956667,1,0.357231,0.135980,0.746601,3,-0.415132,0.123794,0.558352
7400,-11.832536,-11.956667,1,0.376673,0.145191,0.799179,3,-0.421216,0.125188,0.581701
7440,-11.832536,-11.956667,1,0.357371,0.136293,0.776259,3,-0.420388,0.123037,0.590999
7480,-11.935306,-11.935306,3,-0.419564,0.125798,0.596040,900,-9999.000000,-9999.000000,-9999.000000
7520,-12.019829,-11.377842,1,0.351487,0.138256,0.815029,3,-0.435868,0.133137,0.625468
7560,-12.019829,-11.377842,3,-0.433135,0.130177,0.643164,900,-9999.000000,-9999.000000,-9999.000000
7600,-12.019829,-11.377842,1,0.346501,0.136465,0.862857,3,-0.437297,0.132337,0.658568
7640,-11.920128,-11.645157,1,0.347585,0.139276,0.877422,3,-0.434237,0.135717,0.671407
7680,-11.920128,-11.645157,1,0.337993,0.134568,0.863994,3,-0.435855,0.136920,0.688067
7720,-12.219801,-12.316382,1,0.347132,0.135411,0.900425,3,-0.436900,0.135502,0.703411
7760,-12.219801,-12.316382,1,0.348907,0.142225,0.925698,3,-0.435959,0.143882,0.736079
7800,-12.470462,-12.324358,3,-0.437300,0.145999,0.752874,1,0.351919,0.146293,0.949268
7840,-12.470462,-12.324358,1,0.349387,0.147218,0.960742,3,-0.438240,0.142058,0.767860
7880,-12.470462,-12.324358,1,0.350896,0.148726,0.962912,3,-0.439340,0.142540,0.790656
7920,-12.306486,-11.964412,1,0.353360,0.150272,0.986426,3,-0.424955,0.136115,0.780924
7960,-12.306486,-11.964412,3,-0.429384,0.145097,0.815606,1,0.355600,0.157040,1.018606
8000,-12.295884,-11.805399,1,0.339695,0.148275,0.995753,3,-0.445275,0.147569,0.851843
8040,-12.295884,-11.805399,3,-0.437270,0.141732,0.850229,1,0.349956,0.148263,1.047223
8080,-12.243863,-11.434190,3,-0.444404,0.145307,0.868489,1,0.353103,0.151374,1.077109
8120,-12.243863,-11.434190,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
8160,-12.243863,-11.434190,1,0.352799,0.144452,1.121228,900,-9999.000000,-9999.000000,-9999.000000
8200,-12.151703,-12.669720,1,0.348781,0.139325,1.110582,900,-9999.000000,-9999.000000,-9999.000000
8240,-12.151703,-12.669720,1,0.352846,0.138417,1.115713,3,-0.447590,0.143119,0.971216
8280,-11.996638,-12.647011,1,0.361574,0.139467,1.143391,900,-9999.000000,-9999.000000,-9999.000000
8320,-11.996638,-12.647011,1,0.360510,0.136152,1.143619,3,-0.431423,0.140444,0.977143
8360,-12.003288,-12.379507,3,-0.418213,0.138697,1.007346,1,0.371079,0.145254,1.170464
8400,-12.003288,-12.379507,3,-0.425575,0.139939,1.033237,1,0.364155,0.141575,1.168308
8440,-12.003288,-12.379507,3,-0.421354,0.134119,1.035761,1,0.381366,0.148487,1.241280
8480,-11.972851,-11.645372,3,-0.430438,0.137030,1.064603,1,0.373068,0.147366,1.232259
8520,-11.972851,-11.645372,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
8560,-11.890111,-11.383617,3,-0.432256,0.133104,1.090988,1,0.367087,0.138027,1.287105
8600,-11.890111,-11.383617,1,0.364806,0.138143,1.287918,900,-9999.000000,-9999.000000,-9999.000000
8640,-11.890111,-11.383617,3,-0.445486,0.141812,1.151881,1,0.368178,0.140946,1.323904
8680,-12.003058,-11.817840,1,0.367838,0.137561,1.327736,900,-9999.000000,-9999.000000,-9999.000000
8720,-12.003058,-11.817840,3,-0.435148,0.146705,1.190256,1,0.369553,0.141570,1.330103
8760,-12.195359,-12.255093,1,0.380405,0.144761,1.369365,900,-9999.000000,-9999.000000,-9999.000000
8800,-12.195359,-12.255093,3,-0.421771,0.138786,1.198031,1,0.378062,0.141085,1.370545
8840,-11.905213,-12.012012,1,0.380155,0.145064,1.372028,900,-9999.000000,-9999.000000,-9999.000000
8880,-11.905213,-12.012012,3,-0.429035,0.151601,1.265318,1,0.376214,0.148006,1.364769
8920,-11.905213,-12.012012,1,0.401177,0.156702,1.463537,900,-9999.000000,-9999.000000,-9999.000000
8960,-10.631814,-10.357225,1,0.384886,0.154649,1.417289,900,-9999.000000,-9999.000000,-9999.000000
9000,-10.631814,-10.357225,1,0.368758,0.148790,1.372833,900,-9999.000000,-9999.000000,-9999.000000
9040,-9.268005,-7.493944,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
9080,-9.268005,-7.493944,3,-0.422460,0.155858,1.273456,1,0.382253,0.173663,1.518862
9120,5.625929,7.493944,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
9160,5.625929,7.493944,1,0.337979,0.151167,1.510303,900,-9999.000000,-9999.000000,-9999.000000
9200,5.625929,7.493944,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
9240,5.625929,4.581601,3,-0.456124,0.170150,1.301920,1,0.345851,0.184175,1.523787
9280,5.625929,4.581601,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
9320,3.414751,4.581601,1,0.346586,0.148146,1.446764,900,-9999.000000,-9999.000000,-9999.000000
9360,3.414751,4.581601,1,0.358843,0.156493,1.468620,900,-9999.000000,-9999.000000,-9999.000000
9400,5.805998,3.355167,1,0.363361,0.154889,1.472172,900,-9999.000000,-9999.000000,-9999.000000
9440,5.805998,3.355167,3,-0.440068,0.146820,1.312427,1,0.367461,0.151331,1.456832
9480,5.805998,3.355167,3,-0.435325,0.146134,1.307148,1,0.376711,0.152513,1.466204
9520,7.734752,6.417987,3,-0.428584,0.148254,1.310681,900,-9999.000000,-9999.000000,-9999.000000
9560,7.734752,6.417987,3,-0.419471,0.148417,1.297654,900,-9999.000000,-9999.000000,-9999.000000
9600,8.858795,8.673794,3,-0.408284,0.148946,1.278825,900,-9999.000000,-9999.000000,-9999.000000
9640,8.858795,8.673794,3,-0.390983,0.145027,1.238333,900,-9999.000000,-9999.000000,-9999.000000
9680,9.935608,9.322072,3,-0.385183,0.147174,1.243496,900,-9999.000000,-9999.000000,-9999.000000
9720,9.935608,9.322072,3,-0.368709,0.145181,1.205319,900,-9999.000000,-9999.000000,-9999.000000
9760,9.935608,9.322072,3,-0.376432,0.148205,1.238950,900,-9999.000000,-9999.000000,-9999.000000
9800,10.332686,10.275037,3,-0.363551,0.143441,1.206347,900,-9999.000000,-9999.000000,-9999.000000
9840,10.332686,10.275037,3,-0.351023,0.140501,1.175770,1,0.466366,0.140489,1.347128
9880,11.066079,10.517677,3,-0.349476,0.142220,1.176234,900,-9999.000000,-9999.000000,-9999.000000
9920,11.066079,10.517677,3,-0.336847,0.137582,1.145360,900,-9999.000000,-9999.000000,-9999.000000
9960,11.201284,10.890110,3,-0.333126,0.139119,1.144569,900,-9999.000000,-9999.000000,-9999.000000
10000,11.201284,10.890110,3,-0.325268,0.138012,1.117049,1,0.500913,0.147429,1.287328
10040,11.201284,10.890110,3,-0.320070,0.133869,1.088245,1,0.493674,0.144346,1.250868
10080,11.519977,11.062376,3,-0.330446,0.139437,1.114734,1,0.473638,0.138668,1.185989
10120,11.519977,11.062376,3,-0.315922,0.137121,1.060118,900,-9999.000000,-9999.000000,-9999.000000
10160,11.502885,10.934290,3,-0.324273,0.142809,1.085407,1,0.508094,0.147368,1.201507
10200,11.502885,10.934290,3,-0.315402,0.143166,1.060454,900,-9999.000000,-9999.000000,-9999.000000
10240,11.443149,11.047003,3,-0.312872,0.145960,1.059720,900,-9999.000000,-9999.000000,-9999.000000
10280,11.443149,11.047003,3,-0.311303,0.145904,1.059588,900,-9999.000000,-9999.000000,-9999.000000
10320,11.443149,11.047003,3,-0.288125,0.145710,1.008249,900,-9999.000000,-9999.000000,-9999.000000
10360,11.723198,11.308795,3,-0.286911,0.149012,1.011500,900,-9999.000000,-9999.000000,-9999.000000
10400,11.723198,11.308795,3,-0.284071,0.149015,1.012048,900,-9999.000000,-9999.000000,-9999.000000
10440,11.756557,11.194895,3,-0.268836,0.146527,0.967811,900,-9999.000000,-9999.000000,-9999.000000
10480,11.756557,11.194895,3,-0.258621,0.149440,0.947512,900,-9999.000000,-9999.000000,-9999.000000
10520,11.756557,11.194895,3,-0.243044,0.151893,0.927942,900,-9999.000000,-9999.000000,-9999.000000
10560,8.371994,10.893511,3,-0.238067,0.149981,0.924407,900,-9999.000000,-9999.000000,-9999.000000
