robot1
td(ms),wD,wI,id,x,y,z,id,x,y,z
13540,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.263510,-0.195650,0.544947
13560,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.252319,-0.193127,0.532208
13580,0.000000,0.000000,3,-0.420291,-0.168608,0.624907,2,0.245153,-0.193701,0.528026
13600,0.000000,0.000000,3,-0.420291,-0.168608,0.624907,2,0.245153,-0.193701,0.528026
13620,0.000000,0.000000,3,-0.415213,-0.166868,0.616304,2,0.238155,-0.192781,0.523472
13640,0.000000,0.000000,3,-0.415213,-0.166868,0.616304,2,0.238155,-0.192781,0.523472
13660,0.000000,0.000000,3,-0.420291,-0.168608,0.624907,2,0.228159,-0.190777,0.512759
13680,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.220886,-0.191432,0.508369
13700,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.220886,-0.191432,0.508369
13720,0.000000,0.000000,3,-0.420291,-0.168608,0.624907,2,0.209509,-0.188448,0.495412
13740,0.000000,0.000000,3,-0.420291,-0.168608,0.624907,2,0.209509,-0.188448,0.495412
13760,0.000000,0.000000,2,0.203824,-0.189475,0.495266,3,-0.420504,-0.168866,0.626214
13780,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.194893,-0.187714,0.485904
13800,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.194893,-0.187714,0.485904
13820,0.000000,0.000000,3,-0.415213,-0.166868,0.616304,2,0.187345,-0.188242,0.482566
13840,0.000000,0.000000,3,-0.415213,-0.166868,0.616304,2,0.187345,-0.188242,0.482566
13860,0.000000,0.000000,3,-0.419950,-0.168286,0.623424,2,0.177963,-0.185929,0.472038
13880,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.172718,-0.187289,0.472885
13900,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.172718,-0.187289,0.472885
13920,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.162909,-0.185078,0.461086
13940,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.162909,-0.185078,0.461086
13960,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.157414,-0.185681,0.459789
13980,0.000000,0.000000,3,-0.415213,-0.166868,0.616304,2,0.152000,-0.185210,0.457828
14000,0.000000,0.000000,3,-0.415213,-0.166868,0.616304,2,0.152000,-0.185210,0.457828
14020,0.000000,0.000000,2,0.146576,-0.183063,0.452480,3,-0.420504,-0.168866,0.626214
14040,0.000000,0.000000,2,0.146576,-0.183063,0.452480,3,-0.420504,-0.168866,0.626214
14060,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.145158,-0.184300,0.452156
14080,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.145479,-0.184640,0.453021
14100,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.145479,-0.184640,0.453021
14120,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.144378,-0.181187,0.449167
14140,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.147970,-0.182173,0.453847
14160,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.147970,-0.182173,0.453847
14180,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.151382,-0.183977,0.458782
14200,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.151382,-0.183977,0.458782
14220,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.154035,-0.184658,0.460172
14240,0.000000,0.000000,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
14260,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.158565,-0.185120,0.467608
14280,0.000000,0.000000,2,0.165445,-0.186417,0.474797,3,-0.420504,-0.168866,0.626214
14300,0.000000,0.000000,2,0.165445,-0.186417,0.474797,3,-0.420504,-0.168866,0.626214
14320,0.000000,0.000000,3,-0.419950,-0.168286,0.623424,2,0.171647,-0.187898,0.480616
14340,0.000000,0.000000,3,-0.420291,-0.168608,0.624907,2,0.176060,-0.186277,0.479246
14360,0.000000,0.000000,3,-0.420291,-0.168608,0.624907,2,0.176060,-0.186277,0.479246
14380,0.000000,0.000000,2,0.185448,-0.189666,0.490796,3,-0.420291,-0.168608,0.624907
14400,0.000000,0.000000,2,0.185448,-0.189666,0.490796,3,-0.420291,-0.168608,0.624907
14420,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.193625,-0.191223,0.496481
14440,0.000000,0.000000,3,-0.419950,-0.168286,0.623424,2,0.199301,-0.190575,0.498775
14460,0.000000,0.000000,3,-0.419950,-0.168286,0.623424,2,0.199301,-0.190575,0.498775
14480,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.208413,-0.191945,0.506168
14500,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.208413,-0.191945,0.506168
14520,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.213652,-0.190999,0.506819
14540,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.220342,-0.190005,0.506830
14560,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.220342,-0.190005,0.506830
14580,0.000000,0.000000,3,-0.420291,-0.168608,0.624907,2,0.228758,-0.191416,0.512277
14600,0.000000,0.000000,3,-0.420291,-0.168608,0.624907,2,0.228758,-0.191416,0.512277
14620,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.238748,-0.192870,0.520012
14640,0.000000,0.000000,3,-0.420291,-0.168608,0.624907,2,0.245769,-0.192406,0.522789
14660,0.000000,0.000000,3,-0.420291,-0.168608,0.624907,2,0.245769,-0.192406,0.522789
14680,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.256021,-0.193418,0.529157
14700,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.256021,-0.193418,0.529157
14720,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.269456,-0.198011,0.542028
14740,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.279168,-0.198455,0.550275
14760,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.279168,-0.198455,0.550275
14780,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.286056,-0.198283,0.551351
14800,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.286056,-0.198283,0.551351
14820,0.000000,0.000000,2,0.291055,-0.196565,0.549732,3,-0.420504,-0.168866,0.626214
14840,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.298520,-0.196679,0.553746
14860,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.298520,-0.196679,0.553746
14880,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.312568,-0.201276,0.570247
14900,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.312568,-0.201276,0.570247
14920,0.000000,0.000000,3,-0.420291,-0.168608,0.624907,2,0.317840,-0.199531,0.568564
14940,0.000000,0.000000,2,0.329053,-0.202583,0.580045,3,-0.420504,-0.168866,0.626214
14960,0.000000,0.000000,2,0.329053,-0.202583,0.580045,3,-0.420504,-0.168866,0.626214
14980,0.000000,0.000000,3,-0.415213,-0.166868,0.616304,2,0.335041,-0.201983,0.580032
15000,0.000000,0.000000,3,-0.415213,-0.166868,0.616304,2,0.335041,-0.201983,0.580032
15020,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.348426,-0.206746,0.593387
15040,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.350511,-0.203755,0.588536
15060,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.350511,-0.203755,0.588536
15080,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.356933,-0.202949,0.590146
15100,0.000000,0.000000,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
15120,0.000000,0.000000,3,-0.419950,-0.168286,0.623424,2,0.365551,-0.203572,0.593879
15140,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.375179,-0.204091,0.599380
15160,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.375179,-0.204091,0.599380
15180,0.000000,0.000000,3,-0.420291,-0.168608,0.624907,2,0.386169,-0.206757,0.606085
15200,0.000000,0.000000,3,-0.420291,-0.168608,0.624907,2,0.386169,-0.206757,0.606085
15220,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.392260,-0.205334,0.607295
15240,0.000000,0.000000,3,-0.420291,-0.168608,0.624907,2,0.403384,-0.207313,0.613964
15260,0.000000,0.000000,3,-0.420291,-0.168608,0.624907,2,0.403384,-0.207313,0.613964
15280,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.411706,-0.207175,0.615131
15300,0.000000,0.000000,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
15320,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.426570,-0.209986,0.626894
15340,0.000000,0.000000,3,-0.420291,-0.168608,0.624907,2,0.421221,-0.204010,0.609536
15360,0.000000,0.000000,3,-0.420291,-0.168608,0.624907,2,0.421221,-0.204010,0.609536
15380,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.444109,-0.211436,0.632942
15400,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.444109,-0.211436,0.632942
15420,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.435016,-0.202557,0.610166
15440,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.451050,-0.206044,0.624734
15460,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.451050,-0.206044,0.624734
15480,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.461153,-0.207736,0.630492
15500,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.461153,-0.207736,0.630492
15520,0.000000,0.000000,3,-0.420291,-0.168608,0.624907,2,0.476087,-0.211090,0.643888
15540,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.467462,-0.203993,0.625727
15560,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.467462,-0.203993,0.625727
15580,0.000000,0.000000,2,0.479473,-0.206421,0.635895,3,-0.420504,-0.168866,0.626214
15600,0.000000,0.000000,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
15620,0.000000,0.000000,3,-0.420291,-0.168608,0.624907,2,0.494941,-0.211151,0.650704
15640,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.487650,-0.204909,0.636769
15660,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.487650,-0.204909,0.636769
15680,0.000000,0.000000,2,0.501929,-0.208654,0.650691,3,-0.420504,-0.168866,0.626214
15700,0.000000,0.000000,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
15720,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.515223,-0.210675,0.662697
15740,0.000000,0.000000,3,-0.420291,-0.168608,0.624907,2,0.515514,-0.209478,0.662039
15760,0.000000,0.000000,3,-0.420291,-0.168608,0.624907,2,0.515514,-0.209478,0.662039
15780,0.000000,0.000000,3,-0.413092,-0.165419,0.615291,2,0.526589,-0.211908,0.672293
15800,0.000000,0.000000,3,-0.419950,-0.168286,0.623424,2,0.543733,-0.215931,0.692069
15820,0.000000,0.000000,3,-0.419950,-0.168286,0.623424,2,0.543733,-0.215931,0.692069
15840,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.541603,-0.212687,0.686879
15860,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.541603,-0.212687,0.686879
15880,0.000000,0.000000,3,-0.420291,-0.168608,0.624907,2,0.536326,-0.208387,0.678343
15900,0.000000,0.000000,3,-0.419950,-0.168286,0.623424,2,0.551485,-0.213320,0.695027
15920,0.000000,0.000000,3,-0.419950,-0.168286,0.623424,2,0.551485,-0.213320,0.695027
15940,0.000000,0.000000,3,-0.419950,-0.168286,0.623424,2,0.553994,-0.211472,0.693895
15960,0.000000,0.000000,3,-0.419950,-0.168286,0.623424,2,0.553994,-0.211472,0.693895
15980,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,2,0.568110,-0.214440,0.708802
16000,0.000000,0.000000,2,0.582153,-0.217284,0.723472,3,-0.420504,-0.168866,0.626214
16020,0.000000,0.000000,2,0.582153,-0.217284,0.723472,3,-0.420504,-0.168866,0.626214
16040,0.000000,0.000000,2,0.580309,-0.215859,0.720827,3,-0.420504,-0.168866,0.626214
16060,0.000000,0.000000,2,0.580309,-0.215859,0.720827,3,-0.420504,-0.168866,0.626214
16080,0.000000,0.000000,2,0.606638,-0.223554,0.752132,3,-0.420291,-0.168608,0.624907
16100,0.000000,0.000000,2,0.590182,-0.217178,0.730595,3,-0.419950,-0.168286,0.623424
16120,0.000000,0.000000,2,0.590182,-0.217178,0.730595,3,-0.419950,-0.168286,0.623424
16140,0.000000,0.000000,2,0.606231,-0.221707,0.750259,3,-0.420504,-0.168866,0.626214
16160,0.000000,0.000000,2,0.606231,-0.221707,0.750259,3,-0.420504,-0.168866,0.626214
16180,0.000000,0.000000,2,0.603786,-0.218198,0.747149,3,-0.420291,-0.168608,0.624907
16200,0.000000,0.000000,2,0.631345,-0.226764,0.780541,3,-0.420504,-0.168866,0.626214
16220,0.000000,0.000000,2,0.631345,-0.226764,0.780541,3,-0.420504,-0.168866,0.626214
16240,0.000000,0.000000,2,0.621000,-0.221936,0.766024,3,-0.419950,-0.168286,0.623424
16260,0.000000,0.000000,2,0.621000,-0.221936,0.766024,3,-0.419950,-0.168286,0.623424
16280,0.000000,0.000000,2,0.625342,-0.222249,0.771615,3,-0.420504,-0.168866,0.626214
16300,0.000000,0.000000,2,0.640969,-0.225600,0.789602,3,-0.420504,-0.168866,0.626214
16320,0.000000,0.000000,2,0.640969,-0.225600,0.789602,3,-0.420504,-0.168866,0.626214
16340,0.000000,0.000000,2,0.644905,-0.226248,0.795059,3,-0.420504,-0.168866,0.626214
16360,0.000000,0.000000,2,0.644905,-0.226248,0.795059,3,-0.420504,-0.168866,0.626214
16380,0.000000,0.000000,2,0.665995,-0.231966,0.820058,3,-0.420291,-0.168608,0.624907
16400,0.000000,0.000000,2,0.637654,-0.219938,0.783967,3,-0.420504,-0.168866,0.626214
16420,0.000000,0.000000,2,0.637654,-0.219938,0.783967,3,-0.420504,-0.168866,0.626214
16440,0.000000,0.000000,2,0.679557,-0.232698,0.833335,3,-0.420504,-0.168866,0.626214
16460,0.000000,0.000000,2,0.679557,-0.232698,0.833335,3,-0.420504,-0.168866,0.626214
16480,0.000000,0.000000,2,0.687160,-0.233943,0.840582,3,-0.420504,-0.168866,0.626214
16500,0.000000,0.000000,2,0.678048,-0.229109,0.826935,3,-0.420504,-0.168866,0.626214
16520,0.000000,0.000000,2,0.678048,-0.229109,0.826935,3,-0.420504,-0.168866,0.626214
16540,0.000000,0.000000,2,0.687521,-0.230824,0.839240,3,-0.415213,-0.166868,0.616304
16560,0.000000,0.000000,2,0.687521,-0.230824,0.839240,3,-0.415213,-0.166868,0.616304
16580,0.000000,0.000000,2,0.685345,-0.228536,0.831796,3,-0.419950,-0.168286,0.623424
16600,0.000000,0.000000,2,0.719261,-0.237258,0.870308,3,-0.420504,-0.168866,0.626214
16620,0.000000,0.000000,2,0.719261,-0.237258,0.870308,3,-0.420504,-0.168866,0.626214
16640,0.000000,0.000000,2,0.703737,-0.230669,0.847937,3,-0.419950,-0.168286,0.623424
16660,0.000000,0.000000,2,0.703737,-0.230669,0.847937,3,-0.419950,-0.168286,0.623424
16680,0.000000,0.000000,2,0.731835,-0.238816,0.880987,3,-0.419950,-0.168286,0.623424
16700,0.000000,0.000000,2,0.741071,-0.239611,0.888510,3,-0.420504,-0.168866,0.626214
16720,0.000000,0.000000,2,0.741071,-0.239611,0.888510,3,-0.420504,-0.168866,0.626214
16740,0.000000,0.000000,2,0.734349,-0.235747,0.879329,3,-0.420504,-0.168866,0.626214
16760,0.000000,0.000000,2,0.734349,-0.235747,0.879329,3,-0.420504,-0.168866,0.626214
16780,0.000000,0.000000,2,0.752062,-0.239866,0.899223,3,-0.420504,-0.168866,0.626214
16800,0.000000,0.000000,2,0.768177,-0.243252,0.917308,3,-0.420504,-0.168866,0.626214
16820,0.000000,0.000000,2,0.768177,-0.243252,0.917308,3,-0.420504,-0.168866,0.626214
16840,0.000000,0.000000,2,0.743223,-0.233557,0.886458,3,-0.419950,-0.168286,0.623424
16860,0.000000,0.000000,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
16880,0.000000,0.000000,2,0.781489,-0.244695,0.928375,3,-0.420291,-0.168608,0.624907
16900,0.000000,0.000000,2,0.766076,-0.237764,0.910107,3,-0.420504,-0.168866,0.626214
16920,0.000000,0.000000,2,0.766076,-0.237764,0.910107,3,-0.420504,-0.168866,0.626214
16940,0.000000,0.000000,2,0.795052,-0.245505,0.943794,3,-0.420504,-0.168866,0.626214
16960,0.000000,0.000000,2,0.789568,-0.243073,0.937473,3,-0.420291,-0.168608,0.624907
16980,0.000000,0.000000,2,0.789568,-0.243073,0.937473,3,-0.420291,-0.168608,0.624907
17000,0.000000,0.000000,2,0.820466,-0.250159,0.972655,3,-0.420504,-0.168866,0.626214
17020,0.000000,0.000000,2,0.820466,-0.250159,0.972655,3,-0.420504,-0.168866,0.626214
17040,0.000000,0.000000,2,0.820498,-0.249001,0.973326,3,-0.420291,-0.168608,0.624907
17060,0.000000,0.000000,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
17080,0.000000,0.000000,2,0.803181,-0.242180,0.951273,3,-0.420504,-0.168866,0.626214
17100,0.000000,0.000000,2,0.847681,-0.256144,1.004247,3,-0.420504,-0.168866,0.626214
17120,0.000000,0.000000,2,0.847681,-0.256144,1.004247,3,-0.420504,-0.168866,0.626214
17140,0.000000,0.000000,2,0.820024,-0.243777,0.970307,3,-0.420504,-0.168866,0.626214
17160,0.000000,0.000000,2,0.849813,-0.252459,1.004096,3,-0.420504,-0.168866,0.626214
17180,0.000000,0.000000,2,0.849813,-0.252459,1.004096,3,-0.420504,-0.168866,0.626214
17200,0.000000,0.000000,2,0.850879,-0.252745,1.002678,3,-0.420504,-0.168866,0.626214
17220,0.000000,0.000000,2,0.850879,-0.252745,1.002678,3,-0.420504,-0.168866,0.626214
17240,0.000000,0.000000,2,0.859241,-0.252524,1.009631,3,-0.420504,-0.168866,0.626214
17260,0.000000,0.000000,2,0.859463,-0.249189,1.010507,3,-0.420504,-0.168866,0.626214
17280,0.000000,0.000000,2,0.859463,-0.249189,1.010507,3,-0.420504,-0.168866,0.626214
17300,0.000000,0.000000,2,0.859463,-0.249189,1.010507,3,-0.429216,-0.171664,0.638257
17320,0.000000,0.000000,2,0.859463,-0.249189,1.010507,3,-0.429216,-0.171664,0.638257
17340,0.000000,0.000000,2,0.910881,-0.264598,1.071203,3,-0.420504,-0.168866,0.626214
17360,0.000000,0.000000,2,0.918369,-0.265016,1.080301,3,-0.420504,-0.168866,0.626214
17380,0.000000,0.000000,2,0.918369,-0.265016,1.080301,3,-0.420504,-0.168866,0.626214
17400,0.000000,0.000000,2,0.956035,-0.274959,1.126347,3,-0.420291,-0.168608,0.624907
17420,0.000000,0.000000,2,0.956035,-0.274959,1.126347,3,-0.420291,-0.168608,0.624907
17440,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,900,-9999.000000,-9999.000000,-9999.000000
17460,0.000000,0.000000,2,0.918601,-0.261447,1.081217,3,-0.420291,-0.168608,0.624907
17480,0.000000,0.000000,2,0.918601,-0.261447,1.081217,3,-0.420291,-0.168608,0.624907
17500,0.000000,0.000000,2,0.920296,-0.260901,1.079851,3,-0.420504,-0.168866,0.626214
17520,0.000000,0.000000,2,0.920296,-0.260901,1.079851,3,-0.420504,-0.168866,0.626214
17540,0.000000,0.000000,2,0.944007,-0.267031,1.109405,3,-0.420504,-0.168866,0.626214
17560,0.000000,0.000000,2,0.982897,-0.275973,1.153712,3,-0.419950,-0.168286,0.623424
17580,0.000000,0.000000,2,0.982897,-0.275973,1.153712,3,-0.419950,-0.168286,0.623424
17600,0.000000,0.000000,2,1.043031,-0.293225,1.226339,3,-0.420504,-0.168866,0.626214
17620,0.000000,0.000000,2,1.043031,-0.293225,1.226339,3,-0.420504,-0.168866,0.626214
17640,0.000000,0.000000,2,0.980105,-0.274440,1.150923,3,-0.420504,-0.168866,0.626214
17660,0.000000,0.000000,2,1.048079,-0.291905,1.228958,3,-0.420504,-0.168866,0.626214
17680,0.000000,0.000000,2,1.048079,-0.291905,1.228958,3,-0.420504,-0.168866,0.626214
17700,0.000000,0.000000,2,1.016712,-0.282203,1.192388,3,-0.419950,-0.168286,0.623424
17720,0.000000,0.000000,2,1.016712,-0.282203,1.192388,3,-0.419950,-0.168286,0.623424
17740,0.000000,0.000000,2,0.995974,-0.275037,1.166489,3,-0.420504,-0.168866,0.626214
17760,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,900,-9999.000000,-9999.000000,-9999.000000
17780,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,900,-9999.000000,-9999.000000,-9999.000000
17800,0.000000,0.000000,2,0.993372,-0.270296,1.157020,3,-0.420504,-0.168866,0.626214
17820,0.000000,0.000000,2,0.993372,-0.270296,1.157020,3,-0.420504,-0.168866,0.626214
17840,0.000000,0.000000,2,1.019738,-0.277228,1.185895,3,-0.420504,-0.168866,0.626214
17860,0.000000,0.000000,2,1.003100,-0.270922,1.161700,3,-0.420504,-0.168866,0.626214
17880,0.000000,0.000000,2,1.003100,-0.270922,1.161700,3,-0.420504,-0.168866,0.626214
17900,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,900,-9999.000000,-9999.000000,-9999.000000
17920,0.000000,0.000000,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
17940,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,900,-9999.000000,-9999.000000,-9999.000000
17960,0.000000,0.000000,2,1.140450,-0.302382,1.311770,3,-0.420504,-0.168866,0.626214
17980,0.000000,0.000000,2,1.140450,-0.302382,1.311770,3,-0.420504,-0.168866,0.626214
18000,0.000000,0.000000,2,1.140450,-0.302382,1.311770,3,-0.419950,-0.168286,0.623424
18020,0.000000,0.000000,2,1.140450,-0.302382,1.311770,3,-0.419950,-0.168286,0.623424
18040,0.000000,0.000000,2,1.108209,-0.292773,1.274889,3,-0.420291,-0.168608,0.624907
18060,0.000000,0.000000,2,1.075858,-0.282514,1.241431,3,-0.420504,-0.168866,0.626214
18080,0.000000,0.000000,2,1.075858,-0.282514,1.241431,3,-0.420504,-0.168866,0.626214
18100,0.000000,0.000000,2,1.079418,-0.281465,1.244361,3,-0.419950,-0.168286,0.623424
18120,0.000000,0.000000,2,1.079418,-0.281465,1.244361,3,-0.420291,-0.168608,0.624907
18140,0.000000,0.000000,2,1.079418,-0.281465,1.244361,3,-0.420291,-0.168608,0.624907
18160,0.000000,0.000000,2,1.075858,-0.282514,1.241431,3,-0.420291,-0.168608,0.624907
18180,0.000000,0.000000,2,1.075858,-0.282514,1.241431,3,-0.420291,-0.168608,0.624907
18200,0.000000,0.000000,2,1.116774,-0.294647,1.288858,3,-0.420504,-0.168866,0.626214
18220,0.000000,0.000000,2,1.116774,-0.294647,1.288858,3,-0.420504,-0.168866,0.626214
18240,0.000000,0.000000,2,1.117223,-0.292316,1.289468,3,-0.420504,-0.168866,0.626214
18260,0.000000,0.000000,2,1.109629,-0.289180,1.280898,3,-0.419950,-0.168286,0.623424
18280,0.000000,0.000000,2,1.109629,-0.289180,1.280898,3,-0.419950,-0.168286,0.623424
18300,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,900,-9999.000000,-9999.000000,-9999.000000
18320,0.000000,0.000000,2,1.106070,-0.289344,1.284366,3,-0.419950,-0.168286,0.623424
18340,0.000000,0.000000,2,1.106070,-0.289344,1.284366,3,-0.419950,-0.168286,0.623424
18360,0.000000,0.000000,2,1.218387,-0.317752,1.415139,3,-0.420504,-0.168866,0.626214
18380,0.000000,0.000000,2,1.218387,-0.317752,1.415139,3,-0.420504,-0.168866,0.626214
18400,0.000000,0.000000,2,1.218637,-0.313051,1.416207,3,-0.420504,-0.168866,0.626214
18420,0.000000,0.000000,2,1.106629,-0.285161,1.285725,3,-0.420291,-0.168608,0.624907
18440,0.000000,0.000000,2,1.106629,-0.285161,1.285725,3,-0.420291,-0.168608,0.624907
18460,0.000000,0.000000,2,1.106629,-0.285161,1.285725,3,-0.420291,-0.168608,0.624907
18480,0.000000,0.000000,2,1.106629,-0.285161,1.285725,3,-0.420291,-0.168608,0.624907
18500,0.000000,0.000000,2,1.106070,-0.289344,1.284366,3,-0.419950,-0.168286,0.623424
18520,0.000000,0.000000,2,1.106070,-0.289344,1.284366,3,-0.420291,-0.168608,0.624907
18540,0.000000,0.000000,2,1.106070,-0.289344,1.284366,3,-0.420291,-0.168608,0.624907
18560,0.000000,0.000000,3,-0.419950,-0.168286,0.623424,900,-9999.000000,-9999.000000,-9999.000000
18580,0.000000,0.000000,3,-0.419950,-0.168286,0.623424,900,-9999.000000,-9999.000000,-9999.000000
18600,0.000000,0.000000,2,1.132944,-0.294520,1.316059,3,-0.415213,-0.166868,0.616304
18620,0.000000,0.000000,2,1.106070,-0.289344,1.284366,3,-0.420291,-0.168608,0.624907
18640,0.000000,0.000000,2,1.106070,-0.289344,1.284366,3,-0.420291,-0.168608,0.624907
18660,0.000000,0.000000,2,1.106070,-0.289344,1.284366,3,-0.419950,-0.168286,0.623424
18680,0.000000,0.000000,2,1.106070,-0.289344,1.284366,3,-0.419950,-0.168286,0.623424
18700,0.000000,0.000000,3,-0.420504,-0.168866,0.626214,900,-9999.000000,-9999.000000,-9999.000000
18720,0.000000,0.000000,2,1.074580,-0.281351,1.249726,3,-0.420504,-0.168866,0.626214
18740,0.000000,0.000000,2,1.074580,-0.281351,1.249726,3,-0.420504,-0.168866,0.626214
18760,0.000000,0.000000,2,1.113517,-0.292450,1.292818,3,-0.419950,-0.168286,0.623424
18780,0.000000,0.000000,2,1.113517,-0.292450,1.292818,3,-0.419950,-0.168286,0.623424
18800,0.000000,0.000000,2,1.066205,-0.281313,1.239544,3,-0.420504,-0.168866,0.626214
18820,0.000000,0.000000,2,1.130826,-0.299994,1.316587,3,-0.420291,-0.168608,0.624907
18840,0.000000,0.000000,2,1.130826,-0.299994,1.316587,3,-0.420291,-0.168608,0.624907
18860,0.000000,0.000000,2,1.100655,-0.292963,1.281281,3,-0.420504,-0.168866,0.626214
18880,0.000000,0.000000,2,1.100655,-0.292963,1.281281,3,-0.420504,-0.168866,0.626214
18900,0.000000,0.000000,2,1.100655,-0.292963,1.281281,3,-0.419950,-0.168286,0.623424
18920,0.000000,0.000000,2,1.100655,-0.292963,1.281281,3,-0.419950,-0.168286,0.623424
18940,0.000000,0.000000,2,1.100655,-0.292963,1.281281,3,-0.419950,-0.168286,0.623424
18960,0.000000,0.000000,2,1.131578,-0.302306,1.317064,3,-0.419950,-0.168286,0.623424
18980,0.000000,0.000000,2,1.131578,-0.302306,1.317064,3,-0.419950,-0.168286,0.623424
19000,0.000000,0.000000,2,1.078587,-0.288625,1.257243,3,-0.420504,-0.168866,0.626214
19020,0.000000,0.000000,2,1.062175,-0.285494,1.241493,3,-0.420504,-0.168866,0.626214
19040,0.000000,0.000000,2,1.062175,-0.285494,1.241493,3,-0.420504,-0.168866,0.626214
19060,0.000000,0.000000,2,1.016974,-0.273529,1.190387,3,-0.419950,-0.168286,0.623424
